"hotel_id","booking_id","customer_id","selling_price_local_currency","currency,to_usd_exchange_rate"
"1000353","1005489","997d59b8-4996-449c-ab0e-d753e4c2dc2d","166","THB","0.033"
"1000366","1005490","a163ffd6-50de-4bc6-8c96-6b9bf07a5934","923","THB","0.033"
"1000045","1005491","719c5d71-b050-4f48-80c4-faa8764aaef6","25","SGD","0.76"
"1000091","1005492","bd24a4f2-dd71-4a63-a389-eaa1bf9fd25d","811","SGD","0.76"
"1000177","1005493","bd64291c-c886-45a9-973f-beef1e972a66","101","THB","0.033"
"1000212","1005494","12d22df5-0dd3-4e4a-8b6a-b0e738999819","897","EUR","1.21"
"1000390","1005495","8e1dd4dc-95b7-4625-94b7-182e850e1476","489","SGD","0.76"
"1000248","1005496","bf2647ec-5903-453d-bc72-64fd73bfb1bb","529","EUR","1.21"
"1000154","1005497","960dba4c-f232-4cf3-9f73-6e126e929e2c","775","THB","0.033"
"1000379","1005498","d83cec16-a9b2-4001-b590-013450eb463f","618","EUR","1.21"
"1000331","1005499","1fcdbf7f-29a5-47b7-b834-4fa0f12eeb09","892","EUR","1.21"
"1000020","1005500","0c0438a0-7a36-4b4f-8a1b-8e5ad8b9f037","167","THB","0.033"
"1000059","1005501","d7d4b37f-e56e-47a0-9225-0912ea5bb30d","974","SGD","0.76"
"1000390","1005502","efb83bc0-4f76-4452-b83e-ac080f1e7c25","640","EUR","1.21"
"1000243","1005503","3d965b3f-ffed-4faa-8406-1f9c91d56f7e","49","EUR","1.21"
"1000136","1005504","a9cb4550-093a-4e67-9a51-b871b9c5ab02","56","EUR","1.21"
"1000324","1005505","607ba118-c991-4286-a0dc-56b312a16dbe","222","THB","0.033"
"1000236","1005506","48afdddd-4314-49b4-858b-66ad3e31f6f1","590","SGD","0.76"
"1000008","1005507","5ad81fc7-52f9-4fb3-819c-ecc564e6e80b","55","EUR","1.21"
"1000397","1005508","b2af93f9-dcdb-4f7e-a20d-5946265b6b3f","279","EUR","1.21"
"1000358","1005509","d961e16c-a477-4a8d-a122-412106e877d3","989","SGD","0.76"
"1000130","1005510","b48e7e58-f8cd-4852-b765-876aae76ab4b","723","EUR","1.21"
"1000087","1005511","764fda82-3697-4575-b344-a46d8bcfab4d","218","SGD","0.76"
"1000043","1005512","e682fcbf-58a3-4f0d-85bb-f2a33e06e4b9","535","THB","0.033"
"1000398","1005513","a9feaba5-c804-4c96-8e98-a672ff5e6f0c","326","EUR","1.21"
"1000265","1005514","5de49c9a-684c-4cd3-a44b-6880b8ae0a08","225","EUR","1.21"
"1000018","1005515","5ad81fc7-52f9-4fb3-819c-ecc564e6e80b","875","EUR","1.21"
"1000093","1005516","7d3af57b-3a49-43fd-a3b2-a9c1ad058a17","429","SGD","0.76"
"1000346","1005517","e1681da6-dcb8-4d7f-8382-97f7917bace5","356","SGD","0.76"
"1000098","1005518","43a47577-2681-465f-b1e5-720257d6c1b0","497","EUR","1.21"
"1000041","1005519","2827cf5b-ba6b-48b9-83fe-315e1721e782","948","EUR","1.21"
"1000117","1005520","1cdca66b-3176-49f2-869e-a6cee8c48067","67","THB","0.033"
"1000331","1005521","576f02c4-4ff1-4b37-995c-b2dae4ac3f34","820","SGD","0.76"
"1000368","1005522","33feed8e-52f1-470e-8235-98a94abbd656","114","THB","0.033"
"1000147","1005523","7c00b027-05f1-4d84-a54b-e2d4bdbe76b7","591","THB","0.033"
"1000277","1005524","a3bd50df-506b-4fcb-b146-5ba882150f0e","108","EUR","1.21"
"1000123","1005525","c4b4b49a-7c9f-4b8d-9181-e527e12309ba","735","SGD","0.76"
"1000385","1005526","864d5f96-9305-4c8b-a025-2e8b00bc757d","909","EUR","1.21"
"1000018","1005527","d632b86f-4be7-4a7f-839e-c98166f4803b","788","EUR","1.21"
"1000082","1005528","b99532ff-b923-4e00-8232-629596c8854a","842","EUR","1.21"
"1000189","1005529","dc818428-1d65-4048-bd12-6c1ac3534a13","686","EUR","1.21"
"1000300","1005530","d144bb3e-fc86-4ac7-a976-818ac74ccfe3","747","SGD","0.76"
"1000188","1005531","f57e85f3-b496-49fb-9093-d54db5b9fc6e","616","EUR","1.21"
"1000261","1005532","e9d6de02-d830-44f3-b45d-d8839bfc04c7","719","SGD","0.76"
"1000312","1005533","a3bd50df-506b-4fcb-b146-5ba882150f0e","141","EUR","1.21"
"1000254","1005534","cf6c6038-cf62-43f7-ae2b-cc8ed912ff53","674","SGD","0.76"
"1000062","1005535","641c5bc4-6f2c-43cd-ba7c-739aeb3256b0","995","THB","0.033"
"1000063","1005536","279a6efa-7e6b-48ef-af83-01bcfd5ee085","29","EUR","1.21"
"1000383","1005537","98cf1b82-6346-4547-9bd7-fc616319a1e4","318","EUR","1.21"
"1000085","1005538","d806a12d-915f-4f9e-8a95-645987cff43b","553","SGD","0.76"
"1000109","1005539","1669f550-ef55-4370-b44f-d3e450cee2a7","526","THB","0.033"
"1000198","1005540","4c86c9a1-5aee-4a90-91fc-542a9594d950","400","EUR","1.21"
"1000376","1005541","69de3228-0364-4548-ab9c-4959f90071b1","627","EUR","1.21"
"1000104","1005542","d516d944-a434-4e01-b35b-4b543600eeb0","809","SGD","0.76"
"1000044","1005543","4fdcab01-f94c-4091-a3d6-3a1a4bdb4b9f","162","SGD","0.76"
"1000251","1005544","03e8bf53-831b-41de-9723-8fb1878dcf61","126","SGD","0.76"
"1000076","1005545","960dba4c-f232-4cf3-9f73-6e126e929e2c","974","SGD","0.76"
"1000336","1005546","fb82967d-ea6e-49bf-9713-5ab2f2d945b5","689","THB","0.033"
"1000030","1005547","431b42fc-d0f3-44e8-97eb-faeebae22fda","974","EUR","1.21"
"1000335","1005548","4a7dbda7-b179-4f28-860d-2d2152bba6d7","367","THB","0.033"
"1000186","1005549","d516d944-a434-4e01-b35b-4b543600eeb0","88","THB","0.033"
"1000123","1005550","50cd7914-6124-43e2-9b5c-a76333eaab16","47","SGD","0.76"
"1000314","1005551","c065cf50-2af5-4b4a-834d-018cec8a40aa","938","EUR","1.21"
"1000223","1005552","45cf854d-647b-4588-b269-1dcf8f6b5857","49","SGD","0.76"
"1000192","1005553","11b21140-49b7-4f99-bde5-0634fb05fd54","513","EUR","1.21"
"1000165","1005554","c1ea4302-d173-464a-b919-b3574596496b","575","SGD","0.76"
"1000064","1005555","bc1452da-adc3-47eb-a785-817d483b16c1","81","EUR","1.21"
"1000269","1005556","dabedd80-f3b3-4839-9292-356b495fcfed","953","EUR","1.21"
"1000031","1005557","901b9b48-8e52-4918-8738-27d30ee9aef7","624","THB","0.033"
"1000063","1005558","b033ed56-5d3a-41cf-a8a8-3368813df38a","137","THB","0.033"
"1000085","1005559","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","816","EUR","1.21"
"1000016","1005560","d55560df-d1fb-4e26-9e86-6c38ffd43e2d","677","SGD","0.76"
"1000022","1005561","2897bdb9-66b5-47b4-8690-f1c7f163d8d2","836","EUR","1.21"
"1000368","1005562","e135e9a3-a6bc-463d-a399-2884b0c2b441","128","EUR","1.21"
"1000099","1005563","fc89394f-5a6e-433e-8747-a17af155199b","33","SGD","0.76"
"1000280","1005564","0b06d8dd-125f-402c-b214-a7739f3a8385","325","SGD","0.76"
"1000347","1005565","8338e7a3-24d3-41a0-ac38-04cd432ad2bf","268","THB","0.033"
"1000311","1005566","c65d6f5a-3c48-4371-b16b-f9ad116b6f7b","924","EUR","1.21"
"1000130","1005567","f91295e7-adc4-4bbb-ba60-3f249df989c6","153","EUR","1.21"
"1000056","1005568","cda6a80a-2b0d-482e-9800-30b2f29ba7b5","360","THB","0.033"
"1000206","1005569","4327bfe2-63df-40c4-a75c-c3054bd6884c","739","EUR","1.21"
"1000087","1005570","cc465631-f26a-449c-9cd6-643219b334be","808","SGD","0.76"
"1000379","1005571","8d2cb532-f1d1-4e0e-a79b-efa6791f589a","123","SGD","0.76"
"1000297","1005572","3eaa0dab-a1cd-4e7b-a1d0-a56ef01412a6","685","SGD","0.76"
"1000065","1005573","8a512897-588f-4484-aecc-8bd84c799dab","972","EUR","1.21"
"1000066","1005574","06f2c6f1-8aff-4397-a81b-d076f7f2c374","106","THB","0.033"
"1000173","1005575","0fa6d575-e42c-4c70-a1c2-2cb5a0ce4d8c","631","SGD","0.76"
"1000023","1005576","8205ae12-7607-49d7-b603-0a9359c366b8","285","EUR","1.21"
"1000330","1005577","96946af1-555c-4e3e-a688-e1429e1cd2b9","475","SGD","0.76"
"1000352","1005578","57865054-ec0b-46cf-853a-151cd0a3e243","556","THB","0.033"
"1000359","1005579","341314ca-2a6b-4c10-a753-a2cdf4f0e5a0","425","THB","0.033"
"1000307","1005580","c3cf8901-b496-4e30-9a07-5dfd35b8c604","301","THB","0.033"
"1000112","1005581","013b43d5-6971-4db1-88c9-64cb7a26d06a","589","SGD","0.76"
"1000058","1005582","98cf1b82-6346-4547-9bd7-fc616319a1e4","42","EUR","1.21"
"1000158","1005583","c2afa04a-b281-48af-bc13-5bb3301d2e32","813","THB","0.033"
"1000294","1005584","bd24a4f2-dd71-4a63-a389-eaa1bf9fd25d","138","EUR","1.21"
"1000041","1005585","d982f4c1-3baf-4a5f-b65d-27abbb7e9e00","112","THB","0.033"
"1000281","1005586","6dc48996-791f-46a5-8b1c-4f7a32637e72","489","SGD","0.76"
"1000388","1005587","6f801e81-eb5c-4e26-9dc5-62ccf3b09f52","860","THB","0.033"
"1000030","1005588","430b3e81-1ff7-4ad0-abe6-bb4606e63b1f","544","SGD","0.76"
"1000150","1005589","46ae4ee7-12be-4c82-8d60-883035e802e6","776","THB","0.033"
"1000089","1005590","d7f5ad9d-3cb2-45d6-a583-675424257214","844","THB","0.033"
"1000272","1005591","6a8806ed-815d-4b8e-844c-d177f18c98cc","318","EUR","1.21"
"1000332","1005592","faf5f48c-0659-47ef-95b0-ceba72f8a1c2","791","SGD","0.76"
"1000322","1005593","6a27bae7-f837-4770-ab68-d708d1a50e6c","838","EUR","1.21"
"1000141","1005594","0bb55a91-e92c-4bf4-b736-31ff42056ac8","580","SGD","0.76"
"1000195","1005595","45ba83b7-0042-46e8-9f2d-ded816126d80","433","THB","0.033"
"1000197","1005596","c4452077-15f6-41e1-9cf5-de2f432cd069","953","SGD","0.76"
"1000194","1005597","600552ac-cb69-48e3-8da6-4453e5af4b77","800","SGD","0.76"
"1000042","1005598","e1ad1412-bdf8-46fc-8fe1-dc013c42a0fc","425","EUR","1.21"
"1000058","1005599","7fc60b13-9a78-4931-9ff1-60ca9579c120","49","SGD","0.76"
"1000354","1005600","26708728-0757-45d5-b3b1-4444fb40462c","362","EUR","1.21"
"1000225","1005601","7ac534a5-ec17-48a4-9149-cc260ee3a653","798","EUR","1.21"
"1000237","1005602","309c910c-4b05-48c6-bfd0-8b21dfd5744d","907","SGD","0.76"
"1000350","1005603","9133190d-0c08-499f-b951-664e26374c1e","240","SGD","0.76"
"1000092","1005604","1332e9f1-b361-42ce-87c6-2c8d9e3afe38","460","EUR","1.21"
"1000116","1005605","fccc902c-ad74-4c1e-a39a-a65ff8e36cf2","848","THB","0.033"
"1000164","1005606","8553e1e3-a5de-43ee-8c96-e9fb74146f26","101","THB","0.033"
"1000263","1005607","e9339320-8241-4bd0-8872-8dd09b1627d8","32","SGD","0.76"
"1000131","1005608","632b961d-d05c-4044-8ed0-e41c1ce03554","443","SGD","0.76"
"1000077","1005609","e50fa842-f56c-44a8-bef2-2381250059a4","820","THB","0.033"
"1000147","1005610","9133190d-0c08-499f-b951-664e26374c1e","985","EUR","1.21"
"1000152","1005611","b3accc41-0937-4756-9fe7-027f0ab2b303","26","THB","0.033"
"1000079","1005612","eb825707-a299-4ea2-bddd-5425e2434f0d","912","THB","0.033"
"1000164","1005613","af688cf2-3d80-42bc-a791-da71f0a290fa","378","EUR","1.21"
"1000285","1005614","132413c0-8fe7-42be-892b-dc44bce2ffed","672","EUR","1.21"
"1000199","1005615","f20f9dc6-37b4-4ab3-a45f-f8755e92ecf1","430","THB","0.033"
"1000317","1005616","a4162919-f26f-418a-962e-3aacbc8fcc6a","359","SGD","0.76"
"1000046","1005617","60785a8f-964f-4310-8eb5-a9a1335f1464","676","EUR","1.21"
"1000154","1005618","24fb52e3-4b57-411d-8b19-c5a1b986f4b7","919","SGD","0.76"
"1000238","1005619","9e179a93-2dd2-4517-b77c-48da1a30d62c","472","THB","0.033"
"1000398","1005620","07ef9a25-1e24-46e9-a350-d5f4eeb6f570","187","SGD","0.76"
"1000103","1005621","f31a6f09-f6ff-4779-a46e-37029e43e6eb","384","THB","0.033"
"1000296","1005622","0415dca9-69e1-43ea-a365-53fb6ceca4cf","356","EUR","1.21"
"1000062","1005623","7201ea7e-868a-45c4-bb9a-ab8b49086f77","240","THB","0.033"
"1000278","1005624","439aef3f-db22-415d-9963-d6b8013d0c8d","304","THB","0.033"
"1000146","1005625","f55a880b-aec0-4f1a-a7c9-312416e5bcfa","971","THB","0.033"
"1000278","1005626","af04ee95-9044-4bf9-a806-5c65d237a8fb","417","SGD","0.76"
"1000061","1005627","54d7eb46-c047-4f33-9adc-c36469f15e8e","363","SGD","0.76"
"1000163","1005628","ac874a56-837f-4a70-8e71-1d680ee20bbb","585","EUR","1.21"
"1000354","1005629","c9b90588-858c-4ef0-984b-0cc377a255f1","749","THB","0.033"
"1000189","1005630","eddf5c9c-9048-420d-8a90-2f3e5b5069b1","772","SGD","0.76"
"1000044","1005631","8f592d0a-3623-402d-9b56-c3fa0c2215f9","726","THB","0.033"
"1000167","1005632","a0b6cbcf-cca0-46f9-8e52-c9734f4e8371","463","SGD","0.76"
"1000381","1005633","f4140555-554e-4ab5-8310-8ba0687a7aa2","502","EUR","1.21"
"1000002","1005634","f2bff471-d19a-4068-ba2c-658d3a8859a0","158","THB","0.033"
"1000265","1005635","65d63c31-2340-4768-b790-c7a33e6b709b","892","SGD","0.76"
"1000255","1005636","1cfc8642-2659-442a-9101-490f6196a3f4","850","SGD","0.76"
"1000280","1005637","66f1e6d9-5449-4c0a-ba1c-d854048e0e71","560","SGD","0.76"
"1000324","1005638","2891bc50-3e70-479a-b646-7f0598f7562a","504","EUR","1.21"
"1000127","1005639","45ba83b7-0042-46e8-9f2d-ded816126d80","327","EUR","1.21"
"1000305","1005640","788f7365-841b-424d-adf2-db7f16a3d196","152","SGD","0.76"
"1000140","1005641","2de1887e-55f9-4ee2-90f7-c2a4285820cc","427","EUR","1.21"
"1000320","1005642","e0b5e147-d598-465c-8f08-9aa1a0d4f8b4","550","SGD","0.76"
"1000337","1005643","a7215120-a391-4f8d-8675-17fdf0297e4b","392","SGD","0.76"
"1000106","1005644","77da4d3f-d89a-4931-bc08-e0c6d3dd1346","361","EUR","1.21"
"1000357","1005645","e67fc815-5953-4182-9cc8-45a9688bb735","575","THB","0.033"
"1000342","1005646","9ff3f481-fa0b-4f7f-a049-344e165ccfdf","235","THB","0.033"
"1000170","1005647","6eea7503-0588-4455-9ed2-6ff51ec0ca4f","893","THB","0.033"
"1000132","1005648","50257461-6170-4be3-b674-e7b29a15d6c0","473","SGD","0.76"
"1000032","1005649","f304cbe3-029e-49ae-a2ba-c59134972438","495","SGD","0.76"
"1000006","1005650","788f7365-841b-424d-adf2-db7f16a3d196","606","THB","0.033"
"1000308","1005651","0544af83-7420-4f56-8747-35648470ee80","690","EUR","1.21"
"1000121","1005652","28863100-1400-4f4c-9484-f69328059534","133","SGD","0.76"
"1000191","1005653","fe6402be-69e8-4f8b-8367-b6ba5cc07e16","305","EUR","1.21"
"1000004","1005654","c520557b-865e-4843-9efd-be7b82e1377e","306","THB","0.033"
"1000339","1005655","86833f98-c10a-4126-a527-0c8ceea2432e","872","EUR","1.21"
"1000229","1005656","08821b8d-238f-4e3e-b4f4-65a4f4ce3de2","680","THB","0.033"
"1000257","1005657","22b803ab-8e22-495d-9ace-f363c0191b3f","860","EUR","1.21"
"1000375","1005658","05096cfc-4400-4dca-8281-d7224582e0ff","785","EUR","1.21"
"1000097","1005659","b0810faf-a4ce-4ca9-8bb2-ea539c6378fb","48","SGD","0.76"
"1000068","1005660","8205ae12-7607-49d7-b603-0a9359c366b8","482","EUR","1.21"
"1000012","1005661","84a601df-c9a3-4beb-a9df-676b10ec2927","413","EUR","1.21"
"1000159","1005662","e6f0ebce-05a6-42bd-9409-5f41f12a86dc","26","THB","0.033"
"1000297","1005663","e228c238-58e1-42b0-8493-d30cda59ea0e","49","SGD","0.76"
"1000314","1005664","4fdcab01-f94c-4091-a3d6-3a1a4bdb4b9f","824","EUR","1.21"
"1000341","1005665","032320d8-1f6a-4dee-947c-2af82f12ab83","324","EUR","1.21"
"1000018","1005666","8e6bb3fb-2fee-427b-937d-5c523a6bd99e","253","SGD","0.76"
"1000096","1005667","8b0e1f27-d6d1-4516-b415-39d3b8260986","427","THB","0.033"
"1000245","1005668","aa65fc9b-7045-41d8-8339-7b65efe79933","766","THB","0.033"
"1000383","1005669","1669f550-ef55-4370-b44f-d3e450cee2a7","27","SGD","0.76"
"1000253","1005670","c01d8e3d-01d2-443c-a01e-273a3b758dfa","624","EUR","1.21"
"1000032","1005671","9162ae4a-39c9-41fc-8947-5511fa5aa22c","822","EUR","1.21"
"1000230","1005672","7ee56744-3707-4455-b215-7f78aebe55b2","776","THB","0.033"
"1000120","1005673","17e278ed-31b7-46a2-8aff-999de0a736a0","394","EUR","1.21"
"1000259","1005674","430b3e81-1ff7-4ad0-abe6-bb4606e63b1f","61","THB","0.033"
"1000128","1005675","1a4f9cd1-543a-4066-be68-cac8f6d37040","662","THB","0.033"
"1000181","1005676","08b1e419-8715-4810-b49c-d3fbb36be74b","708","SGD","0.76"
"1000267","1005677","10252332-18af-4342-ba05-fea92d8be6b3","409","THB","0.033"
"1000191","1005678","d63ea468-6e75-4070-a0e8-cd3e5f0890de","854","SGD","0.76"
"1000164","1005679","7fc60b13-9a78-4931-9ff1-60ca9579c120","356","SGD","0.76"
"1000058","1005680","c172236b-0785-430a-a7a8-9a867b158326","927","THB","0.033"
"1000275","1005681","0fa6d575-e42c-4c70-a1c2-2cb5a0ce4d8c","516","EUR","1.21"
"1000234","1005682","fc2341c0-b85a-4609-b90d-cc19e11063be","735","EUR","1.21"
"1000281","1005683","3c740ec8-3ad9-4592-bc14-48c8d6b2fdb3","350","EUR","1.21"
"1000391","1005684","9334b470-6b91-4113-938a-f533444b4d3c","107","SGD","0.76"
"1000003","1005685","c5739f87-61c2-42ac-9bd7-394cb557d844","904","EUR","1.21"
"1000248","1005686","26708728-0757-45d5-b3b1-4444fb40462c","543","EUR","1.21"
"1000255","1005687","fbfd97c8-72ec-4b9a-a0b0-c2d56bceeda5","56","EUR","1.21"
"1000211","1005688","1f983faf-54e7-4729-9dca-cd61ff4a1859","181","THB","0.033"
"1000277","1005689","7bc60d91-0313-4803-97fd-f84b819ffc87","77","EUR","1.21"
"1000385","1005690","e57ef639-7618-4b23-9dd5-d330bc0d422c","133","SGD","0.76"
"1000286","1005691","d4f41a01-226a-49c3-9d81-1cbff6b30f55","543","SGD","0.76"
"1000237","1005692","097aae8e-a93b-44fe-8ff4-dcedd4616aba","938","EUR","1.21"
"1000387","1005693","b6471150-3ac6-47fd-99c5-366f3054ea53","281","THB","0.033"
"1000383","1005694","3b31b77a-7fbf-44ac-a7f5-ecaf29762f0c","534","SGD","0.76"
"1000241","1005695","132413c0-8fe7-42be-892b-dc44bce2ffed","294","SGD","0.76"
"1000355","1005696","6a8806ed-815d-4b8e-844c-d177f18c98cc","154","EUR","1.21"
"1000155","1005697","ea1c1b1b-6a0d-4259-bedf-a0d784e3421a","608","EUR","1.21"
"1000361","1005698","afaad5de-3878-40d7-9cef-b26b21bb2ceb","508","EUR","1.21"
"1000121","1005699","f2005116-3595-4e8b-a4f2-cb707a508ee9","676","EUR","1.21"
"1000383","1005700","c2afa04a-b281-48af-bc13-5bb3301d2e32","47","THB","0.033"
"1000276","1005701","5d5bf344-3c50-4b62-9d17-a65459b4fe66","998","SGD","0.76"
"1000033","1005702","158d1c63-0905-4629-aaf0-61322368a551","477","EUR","1.21"
"1000020","1005703","08659633-12d7-400d-9888-24d9ad82781e","579","SGD","0.76"
"1000120","1005704","d3031507-e436-4864-ba27-0c76f0755ac3","808","EUR","1.21"
"1000276","1005705","06eadf5b-c046-4a96-899b-788216f8b7c9","960","SGD","0.76"
"1000053","1005706","55fc4007-2245-4e13-80ee-12089098048c","996","THB","0.033"
"1000331","1005707","54c1c7be-68c4-42aa-94e2-804ba95abdfb","831","THB","0.033"
"1000073","1005708","dc3c6ce6-462e-4857-8e6d-600c9c34c37f","0","SGD","0.76"
"1000286","1005709","2bf8e9a1-e435-4443-b847-90b3e8f23f1b","60","EUR","1.21"
"1000384","1005710","e0c762fc-51e4-453f-8fd9-87a0f90344d5","674","THB","0.033"
"1000094","1005711","01aefea5-e92e-48ac-84f9-6eea1b250544","329","SGD","0.76"
"1000233","1005712","ca9b450e-0a68-4e41-8aff-863916359b10","542","SGD","0.76"
"1000210","1005713","e93eb96d-3a49-4db3-b02b-c0a03ff5dbd6","300","SGD","0.76"
"1000266","1005714","32918b02-7713-47a6-b911-70ee1fd81b6c","0","EUR","1.21"
"1000127","1005715","bf06b834-4a02-409c-8055-48576b9e0afa","552","THB","0.033"
"1000356","1005716","d9ddbb47-939a-4bca-a429-df3eed7cfc7c","145","EUR","1.21"
"1000338","1005717","7fbbdd01-24b4-428d-88dc-e9c2767a6011","176","SGD","0.76"
"1000094","1005718","f9bb0a50-8c92-4f35-b42a-ea61d65a279c","734","SGD","0.76"
"1000279","1005719","d528e9bc-a3d3-463e-80f1-ef76957b8ffb","643","THB","0.033"
"1000217","1005720","aa4adaf5-63a9-4d10-9188-aabc1060be27","601","EUR","1.21"
"1000344","1005721","c126f071-8afa-4081-82cb-c73dccc3922c","63","THB","0.033"
"1000218","1005722","1cdca66b-3176-49f2-869e-a6cee8c48067","39","EUR","1.21"
"1000062","1005723","11bab3e8-2f17-4bba-9f57-1a2351bbc881","204","THB","0.033"
"1000291","1005724","cd76bb99-2346-4d76-8a56-63f2cd94f336","866","THB","0.033"
"1000138","1005725","f159eee0-e6fd-481c-9799-e8cdeb778ac4","741","SGD","0.76"
"1000381","1005726","a78e2000-69b3-4639-9ec1-f1b485eecf33","643","SGD","0.76"
"1000395","1005727","d8345307-5249-41c7-bcbc-3ce46ad49548","266","EUR","1.21"
"1000257","1005728","17975f77-fbb7-47bd-b072-192ac79c8706","647","THB","0.033"
"1000331","1005729","1541f413-1009-4324-971a-6a14d758fbec","533","SGD","0.76"
"1000184","1005730","48e7fa77-9d4d-4f6b-916f-c0be89e54f0d","18","THB","0.033"
"1000043","1005731","1123d27f-f5fd-4d29-ba53-5ffb7dd32be6","948","THB","0.033"
"1000112","1005732","fe379ddd-529e-497d-aa9e-e75dba418d87","222","EUR","1.21"
"1000058","1005733","27c2ddd6-4e93-42ca-a6b3-91c54488cea8","384","THB","0.033"
"1000135","1005734","7013f791-134b-4142-a277-d9c9cdb9b562","317","THB","0.033"
"1000168","1005735","e615696b-9918-493a-80be-e826afdc4b65","305","THB","0.033"
"1000122","1005736","cd76bb99-2346-4d76-8a56-63f2cd94f336","887","SGD","0.76"
"1000394","1005737","3eaa0dab-a1cd-4e7b-a1d0-a56ef01412a6","78","EUR","1.21"
"1000281","1005738","7490470f-9de2-4d07-b94c-4e2b61f37d7e","78","SGD","0.76"
"1000310","1005739","3704d792-182e-4c37-af7f-ce19865f4201","82","THB","0.033"
"1000294","1005740","2c58b76b-3fdf-4139-bdd4-0d25dfc1ec6a","151","SGD","0.76"
"1000203","1005741","1e8608c7-15e4-4242-a3cb-962ca356867b","141","SGD","0.76"
"1000384","1005742","29b33113-2f7f-4c66-a564-1cb3b0e795ae","500","THB","0.033"
"1000233","1005743","4a180f21-a764-43e6-a4b7-e57acfa1b62c","528","EUR","1.21"
"1000132","1005744","63f09ab5-3b2b-437c-be0f-69104c4aed53","539","SGD","0.76"
"1000178","1005745","43a47577-2681-465f-b1e5-720257d6c1b0","512","SGD","0.76"
"1000098","1005746","a4162919-f26f-418a-962e-3aacbc8fcc6a","194","SGD","0.76"
"1000228","1005747","2ed02e37-9a34-47b1-a850-d7b3c0d85ad3","494","EUR","1.21"
"1000106","1005748","acaca93f-9e77-40da-bd54-637177ade79a","441","SGD","0.76"
"1000342","1005749","5d1f2ae3-3c38-4147-86df-fe98bbbb2865","587","SGD","0.76"
"1000120","1005750","0b06d8dd-125f-402c-b214-a7739f3a8385","524","THB","0.033"
"1000243","1005751","b5605f09-124e-4b87-8548-fe23d04c8f6a","223","EUR","1.21"
"1000274","1005752","9028a269-9e52-49d4-86f1-b378f1b6a517","815","THB","0.033"
"1000004","1005753","d918d9fd-1042-4d0f-ba31-bbb639363311","201","THB","0.033"
"1000308","1005754","1cfc8642-2659-442a-9101-490f6196a3f4","8","SGD","0.76"
"1000317","1005755","1111d193-4473-47c3-b4d5-960b40d3a801","526","SGD","0.76"
"1000222","1005756","8b0e1f27-d6d1-4516-b415-39d3b8260986","937","THB","0.033"
"1000289","1005757","50cd7914-6124-43e2-9b5c-a76333eaab16","111","THB","0.033"
"1000389","1005758","8b0e1f27-d6d1-4516-b415-39d3b8260986","918","EUR","1.21"
"1000319","1005759","b0810faf-a4ce-4ca9-8bb2-ea539c6378fb","461","EUR","1.21"
"1000274","1005760","864d5f96-9305-4c8b-a025-2e8b00bc757d","94","EUR","1.21"
"1000134","1005761","8b0e1f27-d6d1-4516-b415-39d3b8260986","882","EUR","1.21"
"1000250","1005762","9d9b8234-839e-45d6-b62c-b67c1d2f8b83","304","SGD","0.76"
"1000353","1005763","1840dbc3-ee5e-4849-a1cf-962da1d21340","653","SGD","0.76"
"1000386","1005764","e1ad1412-bdf8-46fc-8fe1-dc013c42a0fc","258","THB","0.033"
"1000058","1005765","727764e2-e611-437b-9189-4465afbd604d","307","EUR","1.21"
"1000372","1005766","6a4bdbaa-19a1-48c4-91b6-b577a3352cad","887","SGD","0.76"
"1000060","1005767","9d9b8234-839e-45d6-b62c-b67c1d2f8b83","252","THB","0.033"
"1000095","1005768","92e6ba36-4fd7-4855-b294-929601ddc641","574","SGD","0.76"
"1000006","1005769","99ce7c43-e992-470e-ba3b-6a2aa2325178","562","THB","0.033"
"1000182","1005770","b727b69f-781d-4d74-8b63-d2bc13785f42","935","EUR","1.21"
"1000148","1005771","89fce17c-e78c-495b-9fb5-56fb3c405e36","803","THB","0.033"
"1000126","1005772","2c58b76b-3fdf-4139-bdd4-0d25dfc1ec6a","92","SGD","0.76"
"1000104","1005773","7fbbdd01-24b4-428d-88dc-e9c2767a6011","573","THB","0.033"
"1000007","1005774","9ee1e1ea-5632-4fee-ab7f-bef12645b91a","850","SGD","0.76"
"1000279","1005775","e41900d5-42d3-4082-a486-ca917997690d","281","SGD","0.76"
"1000053","1005776","8990bdfc-4a3e-4bb7-97f0-2fd78e1e6cc2","771","THB","0.033"
"1000324","1005777","3e27fd34-3abd-477f-a233-118cc36d1d54","65","EUR","1.21"
"1000355","1005778","f55a880b-aec0-4f1a-a7c9-312416e5bcfa","549","THB","0.033"
"1000363","1005779","d63ea468-6e75-4070-a0e8-cd3e5f0890de","591","SGD","0.76"
"1000059","1005780","8c1adbae-911d-4e70-9ea6-e36b01cbce9e","29","SGD","0.76"
"1000379","1005781","8308cc34-b8b1-4ce9-9318-ef294da7e7dd","997","SGD","0.76"
"1000122","1005782","4c832631-2718-4c1a-846b-e2a2483d517f","350","EUR","1.21"
"1000358","1005783","4a808a13-665f-4894-8dcd-013f26f74b04","134","THB","0.033"
"1000352","1005784","50257461-6170-4be3-b674-e7b29a15d6c0","698","EUR","1.21"
"1000207","1005785","14865f41-a575-45e8-8421-befafc0559d8","527","THB","0.033"
